month,customer_id,plan,event,mrr
2023-02,1169,starter,active,29
2023-02,1172,pro,active,79
2023-02,1173,enterprise,active,199
2023-02,1174,starter,active,29
2023-02,1175,enterprise,active,199
2023-02,1178,starter,active,29
2023-02,1180,starter,active,29
2023-02,1182,pro,active,79
2023-02,1183,starter,active,29
2023-02,1186,starter,active,29
2023-02,1187,enterprise,expansion,120
2023-02,1188,starter,active,29
2023-02,1189,pro,active,79
2023-02,1190,enterprise,active,199
2023-02,1191,enterprise,expansion,120
2023-02,1192,enterprise,active,199
2023-02,1194,enterprise,active,199
2023-02,1196,pro,active,79
2023-02,1197,pro,active,79
2023-02,1198,enterprise,active,199
2023-02,1199,pro,active,79
2023-02,1201,starter,active,29
2023-02,1202,pro,churn,-79
2023-02,1204,enterprise,churn,-199
2023-02,1205,pro,active,79
2023-02,1207,pro,churn,-79
2023-02,1208,pro,active,79
2023-02,1210,pro,active,79
2023-02,1213,enterprise,active,199
2023-02,1215,starter,active,29
2023-02,1216,enterprise,active,199
2023-02,1221,starter,active,29
2023-02,1222,starter,active,29
2023-02,1223,starter,active,29
2023-02,1226,pro,active,79
2023-02,1227,enterprise,active,199
2023-02,1228,starter,active,29
2023-02,1230,enterprise,active,199
2023-02,1232,enterprise,active,199
2023-02,1233,starter,active,29
2023-02,1234,enterprise,active,199
2023-02,1235,starter,active,29
2023-02,1236,pro,active,79
2023-02,1238,enterprise,active,199
2023-02,1239,enterprise,active,199
2023-02,1241,enterprise,churn,-199
2023-02,1243,pro,active,79
2023-02,1245,starter,active,29
2023-02,1246,pro,active,79
2023-02,1247,pro,churn,-79
2023-02,1248,enterprise,active,199
2023-02,1249,starter,active,29
2023-02,1250,starter,active,29
2023-02,1251,enterprise,active,199
2023-02,1253,starter,active,29
2023-02,1254,pro,active,79
2023-02,1256,enterprise,active,199
2023-02,1257,enterprise,active,199
2023-02,1261,starter,active,29
2023-02,1265,enterprise,active,199
2023-02,1267,pro,active,79
2023-02,1268,starter,active,29
2023-02,1269,starter,active,29
2023-02,1270,pro,active,79
2023-02,1271,starter,active,29
2023-02,1273,starter,active,29
2023-02,1274,enterprise,active,199
2023-02,1275,pro,active,79
2023-02,1276,enterprise,active,199
2023-02,1277,starter,active,29
2023-02,1279,starter,churn,-29
2023-02,1281,pro,active,79
2023-02,1282,starter,active,29
2023-02,1283,starter,churn,-29
2023-02,1284,enterprise,active,199
2023-02,1285,starter,active,29
2023-02,1287,pro,active,79
2023-02,1288,pro,active,79
2023-02,1290,enterprise,active,199
2023-02,1291,pro,active,79
2023-02,1293,enterprise,active,199
2023-02,1294,starter,active,29
2023-02,1296,pro,active,79
2023-02,1297,enterprise,active,199
2023-02,1298,starter,churn,-29
2023-02,1299,pro,active,79
2023-02,1300,pro,active,79
2023-02,1304,enterprise,active,199
2023-02,1305,starter,active,29
2023-02,1307,enterprise,active,199
2023-02,1309,starter,active,29
2023-02,1310,pro,active,79
2023-02,1311,starter,active,29
2023-02,1313,pro,active,79
2023-02,1314,enterprise,active,199
2023-02,1315,starter,active,29
2023-02,1318,starter,active,29
2023-02,1319,enterprise,expansion,120
2023-02,1321,enterprise,active,199
2023-02,1322,enterprise,active,199
2023-02,1324,starter,active,29
2023-02,1326,starter,active,29
2023-02,1328,starter,churn,-29
2023-02,1329,pro,active,79
2023-02,1330,starter,active,29
2023-02,1331,starter,active,29
2023-02,1332,pro,active,79
2023-02,1334,pro,active,79
2023-02,1336,enterprise,active,199
2023-02,1339,enterprise,active,199
2023-02,1341,enterprise,active,199
2023-02,1342,pro,active,79
2023-02,1343,starter,active,29
2023-02,1344,pro,active,79
2023-02,1345,enterprise,active,199
2023-02,1346,starter,churn,-29
2023-02,1347,starter,churn,-29
2023-02,1348,pro,active,79
2023-02,1349,enterprise,active,199
2023-02,1350,starter,churn,-29
2023-02,1353,starter,active,29
2023-02,1354,starter,active,29
2023-02,1355,pro,active,79
2023-02,1356,pro,active,79
2023-02,1358,enterprise,active,199
2023-02,1360,starter,active,29
2023-02,1361,pro,active,79
2023-02,1363,starter,active,29
2023-02,1364,starter,active,29
2023-02,1365,pro,active,79
2023-02,1366,enterprise,expansion,120
2023-02,1367,pro,active,79
2023-02,1368,starter,churn,-29
2023-02,1370,enterprise,active,199
2023-02,1371,starter,active,29
2023-02,1372,starter,active,29
2023-02,1374,pro,active,79
2023-02,1375,starter,active,29
2023-02,1377,starter,active,29
2023-02,1380,starter,active,29
2023-02,1381,pro,active,79
2023-02,1384,pro,active,79
2023-02,1386,enterprise,active,199
2023-02,1387,pro,active,79
2023-02,1388,starter,active,29
2023-02,1390,starter,churn,-29
2023-02,1391,pro,active,79
2023-02,1393,pro,active,79
2023-02,1394,starter,active,29
2023-02,1395,starter,active,29
2023-02,1397,pro,churn,-79
2023-02,1398,enterprise,active,199
2023-02,1399,starter,active,29
2023-02,1400,pro,active,79
2023-02,1401,enterprise,active,199
2023-02,1402,pro,active,79
2023-02,1403,enterprise,active,199
2023-02,1404,starter,active,29
2023-02,1405,pro,active,79
2023-02,1406,enterprise,active,199
2023-02,1407,pro,active,79
2023-02,1408,starter,active,29
2023-02,1410,pro,active,79
2023-02,1411,pro,expansion,50
2023-02,1412,pro,active,79
2023-02,1413,enterprise,active,199
2023-02,1414,enterprise,active,199
2023-02,1415,starter,active,29
2023-02,1416,pro,active,79
2023-02,1417,enterprise,active,199
2023-02,1420,starter,active,29
2023-02,1421,starter,active,29
2023-02,1422,enterprise,expansion,120
2023-02,1423,enterprise,active,199
2023-02,1425,starter,active,29
2023-02,1426,pro,active,79
2023-02,1427,starter,active,29
2023-02,1428,starter,active,29
2023-02,1429,starter,active,29
2023-02,1430,pro,active,79
2023-02,1431,pro,active,79
2023-02,1432,starter,active,29
2023-02,1433,starter,active,29
2023-02,1434,starter,active,29
2023-02,1435,pro,active,79
2023-02,1437,starter,churn,-29
2023-02,1438,pro,active,79
2023-02,1439,starter,active,29
2023-02,1440,pro,active,79
2023-02,1441,starter,active,29
2023-02,1442,pro,active,79
2023-02,1443,starter,active,29
2023-02,1444,pro,active,79
2023-02,1445,enterprise,active,199
2023-02,1446,enterprise,active,199
2023-02,1447,starter,active,29
2023-02,1448,enterprise,active,199
2023-02,1449,starter,active,29
2023-02,1450,starter,active,29
2023-02,1451,pro,active,79
2023-02,1452,starter,active,29
2023-02,1453,starter,churn,-29
2023-02,1454,starter,active,29
2023-02,1455,starter,churn,-29
2023-02,1457,pro,churn,-79
2023-02,1458,starter,active,29
2023-02,1459,enterprise,active,199
2023-02,1460,pro,active,79
2023-02,1461,starter,churn,-29
2023-02,1464,pro,active,79
2023-02,1465,starter,active,29
2023-02,1466,enterprise,active,199
2023-02,1467,starter,active,29
2023-02,1468,starter,active,29
2023-02,1469,starter,active,29
2023-02,1471,enterprise,active,199
2023-02,1472,pro,active,79
2023-02,1474,pro,active,79
2023-02,1475,starter,active,29
2023-02,1476,pro,active,79
2023-02,1478,starter,active,29
2023-02,1479,starter,active,29
2023-02,1480,starter,active,29
2023-02,1481,starter,active,29
2023-02,1483,starter,active,29
2023-02,1484,starter,active,29
2023-02,1485,pro,active,79
2023-02,1486,enterprise,active,199
2023-02,1491,enterprise,active,199
2023-02,1493,pro,churn,-79
2023-02,1494,enterprise,active,199
2023-02,1495,starter,churn,-29
2023-02,1496,starter,active,29
2023-02,1497,pro,active,79
2023-02,1498,starter,active,29
2023-02,1499,pro,active,79
2023-02,1500,starter,active,29
2023-02,1501,pro,active,79
2023-02,1502,enterprise,active,199
2023-02,1503,enterprise,active,199
2023-02,1504,starter,active,29
2023-02,1505,pro,active,79
2023-02,1506,pro,active,79
2023-02,1507,starter,active,29
2023-02,1508,pro,active,79
2023-02,1509,starter,active,29
2023-02,1510,pro,active,79
2023-02,1512,starter,active,29
2023-02,1514,pro,active,79
2023-02,1515,starter,active,29
2023-02,1516,pro,active,79
2023-02,1517,starter,active,29
2023-02,1518,starter,active,29
2023-02,1519,starter,churn,-29
2023-02,1520,pro,active,79
2023-02,1522,pro,active,79
2023-02,1523,pro,active,79
2023-02,1524,pro,active,79
2023-02,1525,starter,active,29
2023-02,1526,starter,active,29
2023-02,1527,pro,active,79
2023-02,1528,starter,active,29
2023-02,1530,starter,churn,-29
2023-02,1531,enterprise,active,199
2023-02,1532,enterprise,active,199
2023-02,1533,enterprise,active,199
2023-02,1534,starter,active,29
2023-02,1536,starter,active,29
2023-02,1537,starter,active,29
2023-02,1538,pro,churn,-79
2023-02,1539,pro,active,79
2023-02,1540,enterprise,active,199
2023-02,1541,pro,active,79
2023-02,1542,pro,active,79
2023-02,1543,starter,active,29
2023-02,1544,pro,active,79
2023-02,1545,starter,active,29
2023-02,1547,starter,active,29
2023-02,1548,starter,active,29
2023-02,1549,starter,churn,-29
2023-02,1550,starter,active,29
2023-02,1551,starter,active,29
2023-02,1552,starter,active,29
2023-02,1553,enterprise,active,199
2023-02,1554,starter,active,29
2023-02,1555,starter,active,29
2023-02,1556,pro,active,79
2023-02,1557,starter,churn,-29
2023-02,1558,enterprise,active,199
2023-02,1560,pro,active,79
2023-02,1561,starter,active,29
2023-02,1562,enterprise,expansion,120
2023-02,1563,enterprise,active,199
2023-02,1564,pro,active,79
2023-02,1565,pro,active,79
2023-02,1566,starter,active,29
2023-02,1567,enterprise,active,199
2023-02,1568,starter,churn,-29
2023-02,1569,pro,active,79
2023-02,1570,pro,active,79
2023-02,1571,starter,active,29
2023-02,1572,starter,active,29
2023-02,1573,starter,active,29
2023-02,1574,pro,active,79
2023-02,1575,enterprise,active,199
2023-02,1576,pro,churn,-79
2023-02,1577,starter,active,29
2023-02,1579,starter,active,29
2023-02,1580,pro,active,79
2023-02,1581,starter,active,29
2023-02,1583,starter,churn,-29
2023-02,1584,enterprise,active,199
2023-02,1585,starter,active,29
2023-02,1586,pro,active,79
2023-02,1587,enterprise,active,199
2023-02,1588,starter,active,29
2023-02,1589,enterprise,active,199
2023-02,1590,enterprise,active,199
2023-02,1591,starter,active,29
2023-02,1592,starter,active,29
2023-02,1593,pro,active,79
2023-02,1594,starter,active,29
2023-02,1595,pro,active,79
2023-02,1596,starter,active,29
2023-02,1597,pro,active,79
2023-02,1598,starter,active,29
2023-02,1599,pro,active,79
2023-02,1600,enterprise,active,199
2023-02,1601,enterprise,active,199
2023-02,1602,pro,active,79
2023-02,1603,starter,active,29
2023-02,1604,pro,active,79
2023-02,1605,starter,active,29
2023-02,1606,pro,expansion,50
2023-02,1607,starter,active,29
2023-02,1608,starter,active,29
2023-02,1609,pro,active,79
2023-02,1610,pro,active,79
2023-02,1611,starter,active,29
2023-02,1612,starter,active,29
2023-02,1613,enterprise,active,199
2023-02,1614,starter,active,29
2023-02,1615,pro,expansion,50
2023-02,1616,starter,active,29
2023-02,1617,pro,active,79
2023-02,1618,pro,active,79
2023-02,1619,starter,active,29
2023-02,1620,starter,churn,-29
2023-02,1621,pro,churn,-79
2023-02,1622,pro,active,79
2023-02,1623,starter,active,29
2023-02,1624,enterprise,active,199
2023-02,1625,starter,churn,-29
2023-02,1626,starter,active,29
2023-02,1627,enterprise,active,199
2023-02,1628,starter,active,29
2023-02,1629,starter,churn,-29
2023-02,1630,starter,active,29
2023-02,1631,starter,active,29
2023-02,1632,starter,active,29
2023-02,1633,starter,active,29
2023-02,1634,starter,active,29
2023-02,1635,starter,active,29
2023-02,1636,starter,active,29
2023-02,1637,pro,active,79
2023-02,1638,pro,churn,-79
2023-02,1639,starter,active,29
2023-02,1640,starter,active,29
2023-02,1641,starter,active,29
2023-02,1642,pro,active,79
2023-02,1643,pro,active,79
2023-02,1644,starter,active,29
2023-02,1645,enterprise,active,199
2023-02,1646,starter,active,29
2023-02,1647,starter,active,29
2023-02,1648,pro,active,79
2023-02,1649,pro,active,79
2023-02,1650,pro,active,79
2023-02,1651,pro,active,79
2023-02,1652,starter,active,29
2023-02,1653,pro,active,79
2023-02,1654,starter,churn,-29
2023-02,1655,pro,active,79
2023-02,1656,starter,active,29
2023-02,1657,enterprise,expansion,120
2023-02,1658,starter,active,29
2023-02,1659,pro,active,79
2023-02,1660,starter,active,29
2023-02,1661,pro,active,79
2023-02,1662,starter,active,29
2023-02,1663,starter,active,29
2023-02,1664,starter,active,29
2023-02,1665,starter,active,29
2023-02,1666,pro,active,79
2023-02,1667,starter,active,29
2023-02,1668,enterprise,active,199
2023-02,1669,starter,active,29
2023-02,1670,starter,active,29
2023-02,1671,pro,churn,-79
2023-02,1672,pro,active,79
2023-02,1673,starter,active,29
2023-02,1674,starter,active,29
2023-02,1675,pro,active,79
2023-02,1676,starter,churn,-29
2023-02,1677,enterprise,active,199
2023-02,1678,enterprise,active,199
2023-02,1679,pro,active,79
2023-02,1680,starter,active,29
2023-02,1681,pro,active,79
2023-02,1682,starter,active,29
2023-03,1733,pro,new,79
2023-03,1734,pro,new,79
2023-03,1735,pro,new,79
2023-03,1736,starter,new,29
2023-03,1737,starter,new,29
2023-03,1738,pro,new,79
2023-03,1739,starter,new,29
2023-03,1740,starter,new,29
2023-03,1741,starter,new,29
2023-03,1742,starter,new,29
2023-03,1743,starter,new,29
2023-03,1744,starter,new,29
2023-03,1745,pro,new,79
2023-03,1746,starter,new,29
2023-03,1747,pro,new,79
2023-03,1748,pro,new,79
2023-03,1749,pro,new,79
2023-03,1750,pro,new,79
2023-03,1751,enterprise,new,199
2023-03,1752,starter,new,29
2023-03,1753,starter,new,29
2023-03,1754,starter,new,29
2023-03,1755,pro,new,79
2023-03,1756,pro,new,79
2023-03,1757,starter,new,29
2023-03,1758,enterprise,new,199
2023-03,1759,starter,new,29
2023-03,1760,enterprise,new,199
2023-03,1761,starter,new,29
2023-03,1762,starter,new,29
2023-03,1763,starter,new,29
2023-03,1764,starter,new,29
2023-03,1765,starter,new,29
2023-03,1766,starter,new,29
2023-03,1767,pro,new,79
2023-03,1768,starter,new,29
2023-03,1769,starter,new,29
2023-03,1770,pro,new,79
2023-03,1771,pro,new,79
2023-03,1772,starter,new,29
2023-03,1773,starter,new,29
2023-03,1774,starter,new,29
2023-03,1775,starter,new,29
2023-03,1776,pro,new,79
2023-03,1777,starter,new,29
2023-03,1778,starter,new,29
2023-03,1779,pro,new,79
2023-03,1780,starter,new,29
2023-03,1781,starter,new,29
2023-03,1782,starter,new,29
2023-03,1783,enterprise,new,199
2023-03,1784,starter,new,29
2023-03,1785,pro,new,79
2023-03,1786,starter,new,29
2023-03,1787,starter,new,29
2023-03,1788,pro,new,79
2023-03,1789,enterprise,new,199
2023-03,1790,pro,new,79
2023-03,1791,pro,new,79
2023-03,1792,pro,new,79
2023-03,1793,starter,new,29
2023-03,1794,starter,new,29
2023-03,1795,pro,new,79
2023-03,1796,starter,new,29
2023-03,1000,enterprise,expansion,120
2023-03,1002,enterprise,churn,-199
2023-03,1005,enterprise,active,199
2023-03,1006,enterprise,active,199
2023-03,1010,enterprise,active,199
2023-03,1011,starter,active,29
2023-03,1012,pro,active,79
2023-03,1014,pro,active,79
2023-03,1019,enterprise,active,199
2023-03,1020,pro,active,79
2023-03,1022,enterprise,active,199
2023-03,1024,enterprise,active,199
2023-03,1025,pro,active,79
2023-03,1026,pro,active,79
2023-03,1027,enterprise,active,199
2023-03,1033,starter,active,29
2023-03,1034,pro,active,79
2023-03,1035,pro,active,79
2023-03,1037,starter,active,29
2023-03,1038,pro,active,79
2023-03,1043,starter,active,29
2023-03,1045,pro,active,79
2023-03,1047,pro,active,79
2023-03,1048,pro,active,79
2023-03,1049,enterprise,active,199
2023-03,1050,enterprise,active,199
2023-03,1051,enterprise,active,199
2023-03,1052,pro,active,79
2023-03,1053,pro,active,79
2023-03,1056,pro,active,79
2023-03,1057,enterprise,active,199
2023-03,1059,starter,active,29
2023-03,1063,enterprise,active,199
2023-03,1066,enterprise,active,199
2023-03,1072,enterprise,active,199
2023-03,1073,pro,active,79
2023-03,1075,pro,active,79
2023-03,1076,pro,active,79
2023-03,1077,enterprise,active,199
2023-03,1078,starter,active,29
2023-03,1079,pro,active,79
2023-03,1081,enterprise,active,199
2023-03,1082,pro,active,79
2023-03,1085,enterprise,active,199
2023-03,1086,pro,active,79
2023-03,1089,enterprise,active,199
2023-03,1090,pro,churn,-79
2023-03,1091,pro,active,79
2023-03,1092,starter,active,29
2023-03,1094,enterprise,active,199
2023-03,1095,enterprise,active,199
2023-03,1096,enterprise,active,199
2023-03,1099,enterprise,active,199
2023-03,1102,enterprise,active,199
2023-03,1103,enterprise,active,199
2023-03,1104,starter,active,29
2023-03,1106,enterprise,active,199
2023-03,1107,pro,active,79
2023-03,1108,starter,active,29
2023-03,1109,starter,churn,-29
2023-03,1111,starter,active,29
2023-03,1113,starter,churn,-29
2023-03,1114,enterprise,active,199
2023-03,1115,enterprise,churn,-199
2023-03,1116,enterprise,active,199
2023-03,1117,starter,active,29
2023-03,1119,enterprise,active,199
2023-03,1120,starter,active,29
2023-03,1121,starter,active,29
2023-03,1124,pro,active,79
2023-03,1125,enterprise,active,199
2023-03,1126,pro,active,79
2023-03,1127,pro,active,79
2023-03,1128,pro,active,79
2023-03,1129,enterprise,active,199
2023-03,1130,enterprise,active,199
2023-03,1131,enterprise,active,199
2023-03,1132,starter,active,29
2023-03,1133,starter,active,29
2023-03,1134,pro,active,79
2023-03,1136,pro,active,79
2023-03,1137,enterprise,expansion,120
2023-03,1138,pro,active,79
2023-03,1139,starter,active,29
2023-03,1140,starter,active,29
2023-03,1142,starter,churn,-29
2023-03,1143,pro,active,79
2023-03,1144,pro,active,79
2023-03,1145,enterprise,active,199
2023-03,1150,enterprise,active,199
2023-03,1152,starter,active,29
2023-03,1153,starter,active,29
2023-03,1154,enterprise,active,199
2023-03,1155,starter,churn,-29
2023-03,1156,enterprise,active,199
2023-03,1161,pro,active,79
2023-03,1162,pro,active,79
2023-03,1164,pro,active,79
2023-03,1165,pro,expansion,50
2023-03,1166,enterprise,active,199
2023-03,1167,enterprise,active,199
2023-03,1168,starter,active,29
2023-03,1169,starter,active,29
2023-03,1172,pro,active,79
2023-03,1173,enterprise,active,199
2023-03,1174,starter,active,29
2023-03,1175,enterprise,active,199
2023-03,1178,starter,active,29
2023-03,1180,starter,active,29
2023-03,1182,pro,active,79
2023-03,1183,starter,active,29
2023-03,1186,starter,active,29
2023-03,1187,enterprise,active,199
2023-03,1188,starter,active,29
2023-03,1189,pro,active,79
2023-03,1190,enterprise,active,199
